index,Product,Product_ID,Arrival,Weight(kg)
307,Papaya,927b88e6-313a-449a-a830-d75dc0d0da0d,2013-07-14,47.5
308,Potato Red,65bd4fea-2644-4ff8-a0cd-edb856ca704c,2013-07-14,24.0
309,Potato White,3620e29e-0b1b-4ba3-aa1c-44953c92337c,2013-07-14,18.5
310,Tomato Big,02329fa7-0fd8-48de-9f35-5a177a62da91,2013-07-14,77.5
311,Tomato Small,b6d5d5f1-8871-44db-b378-89eff0c4393e,2013-07-14,52.5
312,Apple,b174b181-c196-4a16-8415-2a6434d48d13,2013-07-15,105.0
313,Banana,73619262-1ca0-4cca-a68f-219a85d4bb04,2013-07-15,45.0
314,Brinjal Long,752ae7a6-132c-4e00-a9da-cc695b9004fc,2013-07-15,37.5
315,Carrot,d3b79163-69db-4a43-9eb8-881fd1025604,2013-07-15,37.5
316,Grapes,73b05417-910e-433e-8828-ba093cc73a81,2013-07-15,255.0
317,Jack Fruit,17a467ff-59e4-4ad7-9fe4-7c3f467904dd,2013-07-15,15.5
318,Lime,3cf53b5f-e2d8-4d9e-9a8f-94bf6202954c,2013-07-15,350.0
319,Mango,7cfbb823-e54d-4777-b549-0654134b4a5c,2013-07-15,65.0
320,Okara,6112f93c-e2a9-498c-916f-7bf2ebde66d9,2013-07-15,32.5
321,Papaya,927b88e6-313a-449a-a830-d75dc0d0da0d,2013-07-15,52.5
322,Potato Red,65bd4fea-2644-4ff8-a0cd-edb856ca704c,2013-07-15,23.5
323,Potato White,3620e29e-0b1b-4ba3-aa1c-44953c92337c,2013-07-15,19.5
324,Tomato Big,02329fa7-0fd8-48de-9f35-5a177a62da91,2013-07-15,77.5
325,Tomato Small,b6d5d5f1-8871-44db-b378-89eff0c4393e,2013-07-15,52.5
326,Apple,b174b181-c196-4a16-8415-2a6434d48d13,2013-07-16,105.0
327,Banana,73619262-1ca0-4cca-a68f-219a85d4bb04,2013-07-16,55.0
328,Brinjal Long,752ae7a6-132c-4e00-a9da-cc695b9004fc,2013-07-16,32.5
329,Carrot,d3b79163-69db-4a43-9eb8-881fd1025604,2013-07-16,47.5
330,Grapes,73b05417-910e-433e-8828-ba093cc73a81,2013-07-16,275.0
331,Jack Fruit,17a467ff-59e4-4ad7-9fe4-7c3f467904dd,2013-07-16,17.5
332,Lime,3cf53b5f-e2d8-4d9e-9a8f-94bf6202954c,2013-07-16,350.0
333,Mango,7cfbb823-e54d-4777-b549-0654134b4a5c,2013-07-16,365.0
334,Okara,6112f93c-e2a9-498c-916f-7bf2ebde66d9,2013-07-16,37.5
335,Papaya,927b88e6-313a-449a-a830-d75dc0d0da0d,2013-07-16,52.5
336,Potato Red,65bd4fea-2644-4ff8-a0cd-edb856ca704c,2013-07-16,23.5
337,Potato White,3620e29e-0b1b-4ba3-aa1c-44953c92337c,2013-07-16,19.5
338,Tomato Big,02329fa7-0fd8-48de-9f35-5a177a62da91,2013-07-16,85.0
339,Tomato Small,b6d5d5f1-8871-44db-b378-89eff0c4393e,2013-07-16,50.0
340,Apple,b174b181-c196-4a16-8415-2a6434d48d13,2013-07-17,55.0
341,Banana,73619262-1ca0-4cca-a68f-219a85d4bb04,2013-07-17,55.0
342,Brinjal Long,752ae7a6-132c-4e00-a9da-cc695b9004fc,2013-07-17,42.5
343,Carrot,d3b79163-69db-4a43-9eb8-881fd1025604,2013-07-17,47.5
344,Grapes,73b05417-910e-433e-8828-ba093cc73a81,2013-07-17,255.0
345,Jack Fruit,17a467ff-59e4-4ad7-9fe4-7c3f467904dd,2013-07-17,19.0
346,Lime,3cf53b5f-e2d8-4d9e-9a8f-94bf6202954c,2013-07-17,350.0
347,Mango,7cfbb823-e54d-4777-b549-0654134b4a5c,2013-07-17,75.0
348,Okara,6112f93c-e2a9-498c-916f-7bf2ebde66d9,2013-07-17,32.5
349,Papaya,927b88e6-313a-449a-a830-d75dc0d0da0d,2013-07-17,65.0
350,Potato Red,65bd4fea-2644-4ff8-a0cd-edb856ca704c,2013-07-17,23.5
351,Potato White,3620e29e-0b1b-4ba3-aa1c-44953c92337c,2013-07-17,18.5
352,Tomato Big,02329fa7-0fd8-48de-9f35-5a177a62da91,2013-07-17,85.0
353,Tomato Small,b6d5d5f1-8871-44db-b378-89eff0c4393e,2013-07-17,49.0
354,Apple,b174b181-c196-4a16-8415-2a6434d48d13,2013-07-18,135.0
355,Banana,73619262-1ca0-4cca-a68f-219a85d4bb04,2013-07-18,55.0
356,Brinjal Long,752ae7a6-132c-4e00-a9da-cc695b9004fc,2013-07-18,30.0
357,Carrot,d3b79163-69db-4a43-9eb8-881fd1025604,2013-07-18,47.5
358,Grapes,73b05417-910e-433e-8828-ba093cc73a81,2013-07-18,255.0
359,Jack Fruit,17a467ff-59e4-4ad7-9fe4-7c3f467904dd,2013-07-18,17.5
360,Lime,3cf53b5f-e2d8-4d9e-9a8f-94bf6202954c,2013-07-18,350.0
361,Mango,7cfbb823-e54d-4777-b549-0654134b4a5c,2013-07-18,75.0
362,Okara,6112f93c-e2a9-498c-916f-7bf2ebde66d9,2013-07-18,26.0
363,Papaya,927b88e6-313a-449a-a830-d75dc0d0da0d,2013-07-18,75.0
364,Potato Red,65bd4fea-2644-4ff8-a0cd-edb856ca704c,2013-07-18,23.5
365,Potato White,3620e29e-0b1b-4ba3-aa1c-44953c92337c,2013-07-18,19.5
366,Tomato Big,02329fa7-0fd8-48de-9f35-5a177a62da91,2013-07-18,67.5
367,Tomato Small,b6d5d5f1-8871-44db-b378-89eff0c4393e,2013-07-18,42.5
368,Apple,b174b181-c196-4a16-8415-2a6434d48d13,2013-07-19,135.0
369,Banana,73619262-1ca0-4cca-a68f-219a85d4bb04,2013-07-19,55.0
370,Brinjal Long,752ae7a6-132c-4e00-a9da-cc695b9004fc,2013-07-19,27.5
371,Carrot,d3b79163-69db-4a43-9eb8-881fd1025604,2013-07-19,37.5
372,Grapes,73b05417-910e-433e-8828-ba093cc73a81,2013-07-19,275.0
373,Jack Fruit,17a467ff-59e4-4ad7-9fe4-7c3f467904dd,2013-07-19,16.5
374,Lime,3cf53b5f-e2d8-4d9e-9a8f-94bf6202954c,2013-07-19,350.0
375,Mango,7cfbb823-e54d-4777-b549-0654134b4a5c,2013-07-19,65.0
376,Okara,6112f93c-e2a9-498c-916f-7bf2ebde66d9,2013-07-19,20.0
377,Papaya,927b88e6-313a-449a-a830-d75dc0d0da0d,2013-07-19,75.0
378,Potato Red,65bd4fea-2644-4ff8-a0cd-edb856ca704c,2013-07-19,23.5
379,Potato White,3620e29e-0b1b-4ba3-aa1c-44953c92337c,2013-07-19,18.5
380,Tomato Big,02329fa7-0fd8-48de-9f35-5a177a62da91,2013-07-19,57.5
381,Tomato Small,b6d5d5f1-8871-44db-b378-89eff0c4393e,2013-07-19,38.0
382,Apple,b174b181-c196-4a16-8415-2a6434d48d13,2013-07-21,115.0
383,Banana,73619262-1ca0-4cca-a68f-219a85d4bb04,2013-07-21,55.0
384,Brinjal Long,752ae7a6-132c-4e00-a9da-cc695b9004fc,2013-07-21,22.5
385,Carrot,d3b79163-69db-4a43-9eb8-881fd1025604,2013-07-21,51.5
386,Grapes,73b05417-910e-433e-8828-ba093cc73a81,2013-07-21,275.0
387,Jack Fruit,17a467ff-59e4-4ad7-9fe4-7c3f467904dd,2013-07-21,16.5
388,Lime,3cf53b5f-e2d8-4d9e-9a8f-94bf6202954c,2013-07-21,350.0
389,Mango,7cfbb823-e54d-4777-b549-0654134b4a5c,2013-07-21,55.0
390,Okara,6112f93c-e2a9-498c-916f-7bf2ebde66d9,2013-07-21,19.0
391,Papaya,927b88e6-313a-449a-a830-d75dc0d0da0d,2013-07-21,67.5
392,Potato Red,65bd4fea-2644-4ff8-a0cd-edb856ca704c,2013-07-21,24.5
393,Potato White,3620e29e-0b1b-4ba3-aa1c-44953c92337c,2013-07-21,19.5
394,Tomato Big,02329fa7-0fd8-48de-9f35-5a177a62da91,2013-07-21,52.5
395,Tomato Small,b6d5d5f1-8871-44db-b378-89eff0c4393e,2013-07-21,30.0
396,Apple,b174b181-c196-4a16-8415-2a6434d48d13,2013-07-22,125.0
397,Banana,73619262-1ca0-4cca-a68f-219a85d4bb04,2013-07-22,55.0
398,Brinjal Long,752ae7a6-132c-4e00-a9da-cc695b9004fc,2013-07-22,22.5
399,Carrot,d3b79163-69db-4a43-9eb8-881fd1025604,2013-07-22,47.5
400,Grapes,73b05417-910e-433e-8828-ba093cc73a81,2013-07-22,275.0
401,Jack Fruit,17a467ff-59e4-4ad7-9fe4-7c3f467904dd,2013-07-22,16.5
402,Lime,3cf53b5f-e2d8-4d9e-9a8f-94bf6202954c,2013-07-22,350.0
403,Mango,7cfbb823-e54d-4777-b549-0654134b4a5c,2013-07-22,65.0
404,Okara,6112f93c-e2a9-498c-916f-7bf2ebde66d9,2013-07-22,19.0
405,Papaya,927b88e6-313a-449a-a830-d75dc0d0da0d,2013-07-22,62.5
406,Potato Red,65bd4fea-2644-4ff8-a0cd-edb856ca704c,2013-07-22,23.5
407,Potato White,3620e29e-0b1b-4ba3-aa1c-44953c92337c,2013-07-22,19.5
408,Tomato Big,02329fa7-0fd8-48de-9f35-5a177a62da91,2013-07-22,57.5
409,Tomato Small,b6d5d5f1-8871-44db-b378-89eff0c4393e,2013-07-22,30.0
410,Apple,b174b181-c196-4a16-8415-2a6434d48d13,2013-07-23,105.0
411,Banana,73619262-1ca0-4cca-a68f-219a85d4bb04,2013-07-23,55.0
412,Brinjal Long,752ae7a6-132c-4e00-a9da-cc695b9004fc,2013-07-23,27.5
413,Carrot,d3b79163-69db-4a43-9eb8-881fd1025604,2013-07-23,47.5
414,Jack Fruit,17a467ff-59e4-4ad7-9fe4-7c3f467904dd,2013-07-23,16.5
415,Lime,3cf53b5f-e2d8-4d9e-9a8f-94bf6202954c,2013-07-23,350.0
416,Mango,7cfbb823-e54d-4777-b549-0654134b4a5c,2013-07-23,65.0
417,Okara,6112f93c-e2a9-498c-916f-7bf2ebde66d9,2013-07-23,19.0
418,Papaya,927b88e6-313a-449a-a830-d75dc0d0da0d,2013-07-23,62.5
419,Potato Red,65bd4fea-2644-4ff8-a0cd-edb856ca704c,2013-07-23,23.5
420,Potato White,3620e29e-0b1b-4ba3-aa1c-44953c92337c,2013-07-23,18.5
421,Tomato Big,02329fa7-0fd8-48de-9f35-5a177a62da91,2013-07-23,57.5
422,Tomato Small,b6d5d5f1-8871-44db-b378-89eff0c4393e,2013-07-23,32.5
423,Apple,b174b181-c196-4a16-8415-2a6434d48d13,2013-07-24,105.0
424,Banana,73619262-1ca0-4cca-a68f-219a85d4bb04,2013-07-24,55.0
425,Brinjal Long,752ae7a6-132c-4e00-a9da-cc695b9004fc,2013-07-24,27.5
426,Carrot,d3b79163-69db-4a43-9eb8-881fd1025604,2013-07-24,52.5
427,Jack Fruit,17a467ff-59e4-4ad7-9fe4-7c3f467904dd,2013-07-24,16.5
428,Lime,3cf53b5f-e2d8-4d9e-9a8f-94bf6202954c,2013-07-24,350.0
429,Mango,7cfbb823-e54d-4777-b549-0654134b4a5c,2013-07-24,55.0
430,Okara,6112f93c-e2a9-498c-916f-7bf2ebde66d9,2013-07-24,22.0
431,Papaya,927b88e6-313a-449a-a830-d75dc0d0da0d,2013-07-24,62.5
432,Potato Red,65bd4fea-2644-4ff8-a0cd-edb856ca704c,2013-07-24,23.5
433,Potato White,3620e29e-0b1b-4ba3-aa1c-44953c92337c,2013-07-24,18.5
434,Tomato Big,02329fa7-0fd8-48de-9f35-5a177a62da91,2013-07-24,52.5
435,Tomato Small,b6d5d5f1-8871-44db-b378-89eff0c4393e,2013-07-24,34.0
436,Apple,b174b181-c196-4a16-8415-2a6434d48d13,2013-07-25,105.0
437,Banana,73619262-1ca0-4cca-a68f-219a85d4bb04,2013-07-25,55.0
438,Brinjal Long,752ae7a6-132c-4e00-a9da-cc695b9004fc,2013-07-25,27.5
439,Carrot,d3b79163-69db-4a43-9eb8-881fd1025604,2013-07-25,52.5
440,Jack Fruit,17a467ff-59e4-4ad7-9fe4-7c3f467904dd,2013-07-25,16.5
441,Lime,3cf53b5f-e2d8-4d9e-9a8f-94bf6202954c,2013-07-25,350.0
442,Mango,7cfbb823-e54d-4777-b549-0654134b4a5c,2013-07-25,55.0
443,Okara,6112f93c-e2a9-498c-916f-7bf2ebde66d9,2013-07-25,20.0
444,Potato Red,65bd4fea-2644-4ff8-a0cd-edb856ca704c,2013-07-25,23.5
445,Potato White,3620e29e-0b1b-4ba3-aa1c-44953c92337c,2013-07-25,18.5
446,Tomato Big,02329fa7-0fd8-48de-9f35-5a177a62da91,2013-07-25,52.5
447,Tomato Small,b6d5d5f1-8871-44db-b378-89eff0c4393e,2013-07-25,42.5
448,Apple,b174b181-c196-4a16-8415-2a6434d48d13,2013-07-26,105.0
449,Banana,73619262-1ca0-4cca-a68f-219a85d4bb04,2013-07-26,55.0
450,Brinjal Long,752ae7a6-132c-4e00-a9da-cc695b9004fc,2013-07-26,29.0
451,Carrot,d3b79163-69db-4a43-9eb8-881fd1025604,2013-07-26,52.5
452,Jack Fruit,17a467ff-59e4-4ad7-9fe4-7c3f467904dd,2013-07-26,16.5
453,Lime,3cf53b5f-e2d8-4d9e-9a8f-94bf6202954c,2013-07-26,350.0
454,Mango,7cfbb823-e54d-4777-b549-0654134b4a5c,2013-07-26,55.0
455,Okara,6112f93c-e2a9-498c-916f-7bf2ebde66d9,2013-07-26,22.0
456,Papaya,927b88e6-313a-449a-a830-d75dc0d0da0d,2013-07-26,65.0
457,Potato Red,65bd4fea-2644-4ff8-a0cd-edb856ca704c,2013-07-26,23.5
458,Potato White,3620e29e-0b1b-4ba3-aa1c-44953c92337c,2013-07-26,18.5
459,Tomato Big,02329fa7-0fd8-48de-9f35-5a177a62da91,2013-07-26,47.5
460,Tomato Small,b6d5d5f1-8871-44db-b378-89eff0c4393e,2013-07-26,42.5
461,Apple,b174b181-c196-4a16-8415-2a6434d48d13,2013-07-28,105.0
462,Banana,73619262-1ca0-4cca-a68f-219a85d4bb04,2013-07-28,55.0
463,Brinjal Long,752ae7a6-132c-4e00-a9da-cc695b9004fc,2013-07-28,27.5
464,Carrot,d3b79163-69db-4a43-9eb8-881fd1025604,2013-07-28,52.5
465,Jack Fruit,17a467ff-59e4-4ad7-9fe4-7c3f467904dd,2013-07-28,72.5
466,Lime,3cf53b5f-e2d8-4d9e-9a8f-94bf6202954c,2013-07-28,350.0
467,Mango,7cfbb823-e54d-4777-b549-0654134b4a5c,2013-07-28,55.0
468,Okara,6112f93c-e2a9-498c-916f-7bf2ebde66d9,2013-07-28,22.0
469,Papaya,927b88e6-313a-449a-a830-d75dc0d0da0d,2013-07-28,62.5
470,Potato Red,65bd4fea-2644-4ff8-a0cd-edb856ca704c,2013-07-28,23.5
471,Potato White,3620e29e-0b1b-4ba3-aa1c-44953c92337c,2013-07-28,20.5
472,Tomato Big,02329fa7-0fd8-48de-9f35-5a177a62da91,2013-07-28,45.0
473,Tomato Small,b6d5d5f1-8871-44db-b378-89eff0c4393e,2013-07-28,42.5
474,Apple,b174b181-c196-4a16-8415-2a6434d48d13,2013-07-29,105.0
475,Banana,73619262-1ca0-4cca-a68f-219a85d4bb04,2013-07-29,55.0
476,Brinjal Long,752ae7a6-132c-4e00-a9da-cc695b9004fc,2013-07-29,25.0
477,Carrot,d3b79163-69db-4a43-9eb8-881fd1025604,2013-07-29,47.5
478,Lime,3cf53b5f-e2d8-4d9e-9a8f-94bf6202954c,2013-07-29,350.0
479,Mango,7cfbb823-e54d-4777-b549-0654134b4a5c,2013-07-29,65.0
480,Okara,6112f93c-e2a9-498c-916f-7bf2ebde66d9,2013-07-29,22.5
481,Papaya,927b88e6-313a-449a-a830-d75dc0d0da0d,2013-07-29,62.5
482,Potato Red,65bd4fea-2644-4ff8-a0cd-edb856ca704c,2013-07-29,23.5
483,Potato White,3620e29e-0b1b-4ba3-aa1c-44953c92337c,2013-07-29,20.5
484,Tomato Big,02329fa7-0fd8-48de-9f35-5a177a62da91,2013-07-29,52.5
485,Tomato Small,b6d5d5f1-8871-44db-b378-89eff0c4393e,2013-07-29,44.0
486,Apple,b174b181-c196-4a16-8415-2a6434d48d13,2013-07-30,105.0
487,Banana,73619262-1ca0-4cca-a68f-219a85d4bb04,2013-07-30,55.0
488,Brinjal Long,752ae7a6-132c-4e00-a9da-cc695b9004fc,2013-07-30,22.5
489,Carrot,d3b79163-69db-4a43-9eb8-881fd1025604,2013-07-30,47.5
490,Jack Fruit,17a467ff-59e4-4ad7-9fe4-7c3f467904dd,2013-07-30,16.5
491,Lime,3cf53b5f-e2d8-4d9e-9a8f-94bf6202954c,2013-07-30,350.0
492,Mango,7cfbb823-e54d-4777-b549-0654134b4a5c,2013-07-30,65.0
493,Okara,6112f93c-e2a9-498c-916f-7bf2ebde66d9,2013-07-30,22.0
494,Papaya,927b88e6-313a-449a-a830-d75dc0d0da0d,2013-07-30,62.5
495,Potato Red,65bd4fea-2644-4ff8-a0cd-edb856ca704c,2013-07-30,23.5
496,Potato White,3620e29e-0b1b-4ba3-aa1c-44953c92337c,2013-07-30,20.5
497,Tomato Big,02329fa7-0fd8-48de-9f35-5a177a62da91,2013-07-30,52.5
498,Tomato Small,b6d5d5f1-8871-44db-b378-89eff0c4393e,2013-07-30,40.0
499,Apple,b174b181-c196-4a16-8415-2a6434d48d13,2013-07-31,105.0
500,Banana,73619262-1ca0-4cca-a68f-219a85d4bb04,2013-07-31,55.0
501,Brinjal Long,752ae7a6-132c-4e00-a9da-cc695b9004fc,2013-07-31,22.5
502,Carrot,d3b79163-69db-4a43-9eb8-881fd1025604,2013-07-31,47.5
503,Jack Fruit,17a467ff-59e4-4ad7-9fe4-7c3f467904dd,2013-07-31,16.5
504,Lime,3cf53b5f-e2d8-4d9e-9a8f-94bf6202954c,2013-07-31,350.0
505,Mango,7cfbb823-e54d-4777-b549-0654134b4a5c,2013-07-31,65.0
506,Okara,6112f93c-e2a9-498c-916f-7bf2ebde66d9,2013-07-31,26.0
507,Papaya,927b88e6-313a-449a-a830-d75dc0d0da0d,2013-07-31,62.5
508,Potato Red,65bd4fea-2644-4ff8-a0cd-edb856ca704c,2013-07-31,23.5
509,Potato White,3620e29e-0b1b-4ba3-aa1c-44953c92337c,2013-07-31,20.5
510,Tomato Big,02329fa7-0fd8-48de-9f35-5a177a62da91,2013-07-31,42.5
511,Tomato Small,b6d5d5f1-8871-44db-b378-89eff0c4393e,2013-07-31,37.5
512,Apple,b174b181-c196-4a16-8415-2a6434d48d13,2013-08-01,105.0
513,Banana,73619262-1ca0-4cca-a68f-219a85d4bb04,2013-08-01,55.0
514,Brinjal Long,752ae7a6-132c-4e00-a9da-cc695b9004fc,2013-08-01,26.0
515,Carrot,d3b79163-69db-4a43-9eb8-881fd1025604,2013-08-01,47.5
516,Jack Fruit,17a467ff-59e4-4ad7-9fe4-7c3f467904dd,2013-08-01,16.5
517,Lime,3cf53b5f-e2d8-4d9e-9a8f-94bf6202954c,2013-08-01,350.0
518,Mango,7cfbb823-e54d-4777-b549-0654134b4a5c,2013-08-01,75.0
519,Okara,6112f93c-e2a9-498c-916f-7bf2ebde66d9,2013-08-01,24.0
520,Papaya,927b88e6-313a-449a-a830-d75dc0d0da0d,2013-08-01,62.5
521,Potato Red,65bd4fea-2644-4ff8-a0cd-edb856ca704c,2013-08-01,23.5
522,Potato White,3620e29e-0b1b-4ba3-aa1c-44953c92337c,2013-08-01,20.5
523,Tomato Big,02329fa7-0fd8-48de-9f35-5a177a62da91,2013-08-01,50.0
524,Tomato Small,b6d5d5f1-8871-44db-b378-89eff0c4393e,2013-08-01,36.0
525,Apple,b174b181-c196-4a16-8415-2a6434d48d13,2013-08-02,105.0
526,Banana,73619262-1ca0-4cca-a68f-219a85d4bb04,2013-08-02,55.0
527,Brinjal Long,752ae7a6-132c-4e00-a9da-cc695b9004fc,2013-08-02,27.5
528,Carrot,d3b79163-69db-4a43-9eb8-881fd1025604,2013-08-02,47.5
529,Jack Fruit,17a467ff-59e4-4ad7-9fe4-7c3f467904dd,2013-08-02,16.5
530,Lime,3cf53b5f-e2d8-4d9e-9a8f-94bf6202954c,2013-08-02,350.0
531,Mango,7cfbb823-e54d-4777-b549-0654134b4a5c,2013-08-02,65.0
532,Okara,6112f93c-e2a9-498c-916f-7bf2ebde66d9,2013-08-02,27.0
533,Papaya,927b88e6-313a-449a-a830-d75dc0d0da0d,2013-08-02,62.5
534,Potato Red,65bd4fea-2644-4ff8-a0cd-edb856ca704c,2013-08-02,23.5
535,Potato White,3620e29e-0b1b-4ba3-aa1c-44953c92337c,2013-08-02,20.5
536,Tomato Big,02329fa7-0fd8-48de-9f35-5a177a62da91,2013-08-02,47.5
537,Tomato Small,b6d5d5f1-8871-44db-b378-89eff0c4393e,2013-08-02,30.0
538,Apple,b174b181-c196-4a16-8415-2a6434d48d13,2013-08-04,105.0
539,Banana,73619262-1ca0-4cca-a68f-219a85d4bb04,2013-08-04,55.0
540,Brinjal Long,752ae7a6-132c-4e00-a9da-cc695b9004fc,2013-08-04,27.5
541,Carrot,d3b79163-69db-4a43-9eb8-881fd1025604,2013-08-04,47.5
542,Jack Fruit,17a467ff-59e4-4ad7-9fe4-7c3f467904dd,2013-08-04,16.5
543,Lime,3cf53b5f-e2d8-4d9e-9a8f-94bf6202954c,2013-08-04,350.0
544,Mango,7cfbb823-e54d-4777-b549-0654134b4a5c,2013-08-04,75.0
545,Okara,6112f93c-e2a9-498c-916f-7bf2ebde66d9,2013-08-04,26.0
546,Papaya,927b88e6-313a-449a-a830-d75dc0d0da0d,2013-08-04,62.5
547,Potato Red,65bd4fea-2644-4ff8-a0cd-edb856ca704c,2013-08-04,27.5
548,Potato White,3620e29e-0b1b-4ba3-aa1c-44953c92337c,2013-08-04,20.5
549,Tomato Big,02329fa7-0fd8-48de-9f35-5a177a62da91,2013-08-04,42.5
550,Tomato Small,b6d5d5f1-8871-44db-b378-89eff0c4393e,2013-08-04,27.5
551,Apple,b174b181-c196-4a16-8415-2a6434d48d13,2013-08-05,95.0
552,Banana,73619262-1ca0-4cca-a68f-219a85d4bb04,2013-08-05,55.0
553,Brinjal Long,752ae7a6-132c-4e00-a9da-cc695b9004fc,2013-08-05,22.5
554,Carrot,d3b79163-69db-4a43-9eb8-881fd1025604,2013-08-05,47.5
555,Jack Fruit,17a467ff-59e4-4ad7-9fe4-7c3f467904dd,2013-08-05,16.5
556,Lime,3cf53b5f-e2d8-4d9e-9a8f-94bf6202954c,2013-08-05,350.0
557,Mango,7cfbb823-e54d-4777-b549-0654134b4a5c,2013-08-05,85.0
558,Okara,6112f93c-e2a9-498c-916f-7bf2ebde66d9,2013-08-05,32.5
559,Papaya,927b88e6-313a-449a-a830-d75dc0d0da0d,2013-08-05,62.5
560,Potato Red,65bd4fea-2644-4ff8-a0cd-edb856ca704c,2013-08-05,26.5
561,Potato White,3620e29e-0b1b-4ba3-aa1c-44953c92337c,2013-08-05,22.5
562,Tomato Big,02329fa7-0fd8-48de-9f35-5a177a62da91,2013-08-05,37.5
563,Tomato Small,b6d5d5f1-8871-44db-b378-89eff0c4393e,2013-08-05,27.5
564,Apple,b174b181-c196-4a16-8415-2a6434d48d13,2013-08-06,95.0
565,Banana,73619262-1ca0-4cca-a68f-219a85d4bb04,2013-08-06,55.0
566,Brinjal Long,752ae7a6-132c-4e00-a9da-cc695b9004fc,2013-08-06,27.5
567,Carrot,d3b79163-69db-4a43-9eb8-881fd1025604,2013-08-06,47.5
568,Lime,3cf53b5f-e2d8-4d9e-9a8f-94bf6202954c,2013-08-06,350.0
569,Mango,7cfbb823-e54d-4777-b549-0654134b4a5c,2013-08-06,75.0
570,Okara,6112f93c-e2a9-498c-916f-7bf2ebde66d9,2013-08-06,42.5
571,Papaya,927b88e6-313a-449a-a830-d75dc0d0da0d,2013-08-06,62.5
572,Potato Red,65bd4fea-2644-4ff8-a0cd-edb856ca704c,2013-08-06,26.5
573,Potato White,3620e29e-0b1b-4ba3-aa1c-44953c92337c,2013-08-06,22.5
574,Tomato Big,02329fa7-0fd8-48de-9f35-5a177a62da91,2013-08-06,37.5
575,Tomato Small,b6d5d5f1-8871-44db-b378-89eff0c4393e,2013-08-06,31.0
576,Apple,b174b181-c196-4a16-8415-2a6434d48d13,2013-08-07,105.0
577,Banana,73619262-1ca0-4cca-a68f-219a85d4bb04,2013-08-07,55.0
578,Brinjal Long,752ae7a6-132c-4e00-a9da-cc695b9004fc,2013-08-07,27.5
579,Carrot,d3b79163-69db-4a43-9eb8-881fd1025604,2013-08-07,47.5
580,Jack Fruit,17a467ff-59e4-4ad7-9fe4-7c3f467904dd,2013-08-07,17.5
581,Lime,3cf53b5f-e2d8-4d9e-9a8f-94bf6202954c,2013-08-07,350.0
582,Mango,7cfbb823-e54d-4777-b549-0654134b4a5c,2013-08-07,95.0
583,Okara,6112f93c-e2a9-498c-916f-7bf2ebde66d9,2013-08-07,42.5
584,Papaya,927b88e6-313a-449a-a830-d75dc0d0da0d,2013-08-07,57.5
585,Potato Red,65bd4fea-2644-4ff8-a0cd-edb856ca704c,2013-08-07,26.5
586,Potato White,3620e29e-0b1b-4ba3-aa1c-44953c92337c,2013-08-07,23.5
587,Tomato Big,02329fa7-0fd8-48de-9f35-5a177a62da91,2013-08-07,35.0
588,Tomato Small,b6d5d5f1-8871-44db-b378-89eff0c4393e,2013-08-07,27.5
589,Apple,b174b181-c196-4a16-8415-2a6434d48d13,2013-08-08,95.0
590,Banana,73619262-1ca0-4cca-a68f-219a85d4bb04,2013-08-08,55.0
591,Brinjal Long,752ae7a6-132c-4e00-a9da-cc695b9004fc,2013-08-08,27.5
592,Carrot,d3b79163-69db-4a43-9eb8-881fd1025604,2013-08-08,55.0
593,Jack Fruit,17a467ff-59e4-4ad7-9fe4-7c3f467904dd,2013-08-08,16.5
594,Lime,3cf53b5f-e2d8-4d9e-9a8f-94bf6202954c,2013-08-08,350.0
595,Mango,7cfbb823-e54d-4777-b549-0654134b4a5c,2013-08-08,95.0
596,Okara,6112f93c-e2a9-498c-916f-7bf2ebde66d9,2013-08-08,47.5
597,Papaya,927b88e6-313a-449a-a830-d75dc0d0da0d,2013-08-08,57.5
598,Potato Red,65bd4fea-2644-4ff8-a0cd-edb856ca704c,2013-08-08,26.0
599,Potato White,3620e29e-0b1b-4ba3-aa1c-44953c92337c,2013-08-08,22.5
600,Tomato Big,02329fa7-0fd8-48de-9f35-5a177a62da91,2013-08-08,32.5
601,Tomato Small,b6d5d5f1-8871-44db-b378-89eff0c4393e,2013-08-08,22.5
602,Brinjal Long,752ae7a6-132c-4e00-a9da-cc695b9004fc,2013-08-12,22.0
603,Carrot,d3b79163-69db-4a43-9eb8-881fd1025604,2013-08-12,42.5
604,Lime,3cf53b5f-e2d8-4d9e-9a8f-94bf6202954c,2013-08-12,250.0
605,Okara,6112f93c-e2a9-498c-916f-7bf2ebde66d9,2013-08-12,27.5
606,Potato Red,65bd4fea-2644-4ff8-a0cd-edb856ca704c,2013-08-12,25.5
607,Potato White,3620e29e-0b1b-4ba3-aa1c-44953c92337c,2013-08-12,24.0
608,Raddish Red,bb4d8c4d-fa24-49b8-b860-6b570e6571dc,2013-08-12,19.0
609,Tomato Big,02329fa7-0fd8-48de-9f35-5a177a62da91,2013-08-12,19.0
610,Tomato Small,b6d5d5f1-8871-44db-b378-89eff0c4393e,2013-08-12,26.0
611,Apple,b174b181-c196-4a16-8415-2a6434d48d13,2013-08-13,105.0
612,Banana,73619262-1ca0-4cca-a68f-219a85d4bb04,2013-08-13,45.0
613,Brinjal Long,752ae7a6-132c-4e00-a9da-cc695b9004fc,2013-08-13,27.5
614,Carrot,d3b79163-69db-4a43-9eb8-881fd1025604,2013-08-13,52.5
