index,Product,Product_ID,Arrival,Maximum,Weight(kg)
295,Potato White,ea128527-26a8-4695-97b6-8165126a2715,2013-07-12,20.0,50
296,Tomato Big,69735793-757e-4ae3-91a6-9d2008488d2c,2013-07-12,80.0,95
297,Tomato Small,71bc2956-caeb-4db5-99ff-afd72743ade0,2013-07-12,48.0,29
298,Apple,3d7baeff-1387-490a-9981-04234e88299a,2013-07-14,110.0,185
299,Banana,666473ac-2a7f-476d-9001-cf98ffe7259c,2013-07-14,50.0,71
300,Brinjal Long,6d0ecdf6-efed-41c0-8a1f-aa813a1ab73f,2013-07-14,45.0,92
301,Carrot,d95b26ec-17e4-448d-b8e1-8c9f74ce61b7,2013-07-14,50.0,113
302,Grapes,392b24b1-21cc-4598-869d-abcbe32184ec,2013-07-14,260.0,200
303,Jack Fruit,0967140c-9917-4b4f-a207-b93430644c02,2013-07-14,16.0,101
304,Lime,bc3efa88-b283-4ecd-9745-88675d66951e,2013-07-14,400.0,96
305,Mango,d9025412-35e3-460a-9d59-dfb94c1a4ce1,2013-07-14,70.0,153
306,Okara,49de6113-2a81-466c-8ab1-7835a6e8adde,2013-07-14,38.0,184
307,Papaya,cea735fb-4ea1-4970-8c5c-c250b671a1a0,2013-07-14,50.0,173
308,Potato Red,08f3acc4-5c89-4a21-ba0c-b1cd10ff55c5,2013-07-14,24.0,108
309,Potato White,ea128527-26a8-4695-97b6-8165126a2715,2013-07-14,19.0,82
310,Tomato Big,69735793-757e-4ae3-91a6-9d2008488d2c,2013-07-14,80.0,176
311,Tomato Small,71bc2956-caeb-4db5-99ff-afd72743ade0,2013-07-14,55.0,177
312,Apple,3d7baeff-1387-490a-9981-04234e88299a,2013-07-15,110.0,50
313,Banana,666473ac-2a7f-476d-9001-cf98ffe7259c,2013-07-15,50.0,195
314,Brinjal Long,6d0ecdf6-efed-41c0-8a1f-aa813a1ab73f,2013-07-15,40.0,181
315,Carrot,d95b26ec-17e4-448d-b8e1-8c9f74ce61b7,2013-07-15,40.0,108
316,Grapes,392b24b1-21cc-4598-869d-abcbe32184ec,2013-07-15,260.0,188
317,Jack Fruit,0967140c-9917-4b4f-a207-b93430644c02,2013-07-15,16.0,167
318,Lime,bc3efa88-b283-4ecd-9745-88675d66951e,2013-07-15,400.0,45
319,Mango,d9025412-35e3-460a-9d59-dfb94c1a4ce1,2013-07-15,70.0,49
320,Okara,49de6113-2a81-466c-8ab1-7835a6e8adde,2013-07-15,35.0,176
321,Papaya,cea735fb-4ea1-4970-8c5c-c250b671a1a0,2013-07-15,55.0,73
322,Potato Red,08f3acc4-5c89-4a21-ba0c-b1cd10ff55c5,2013-07-15,24.0,12
323,Potato White,ea128527-26a8-4695-97b6-8165126a2715,2013-07-15,20.0,90
324,Tomato Big,69735793-757e-4ae3-91a6-9d2008488d2c,2013-07-15,80.0,126
325,Tomato Small,71bc2956-caeb-4db5-99ff-afd72743ade0,2013-07-15,55.0,80
326,Apple,3d7baeff-1387-490a-9981-04234e88299a,2013-07-16,110.0,88
327,Banana,666473ac-2a7f-476d-9001-cf98ffe7259c,2013-07-16,60.0,22
328,Brinjal Long,6d0ecdf6-efed-41c0-8a1f-aa813a1ab73f,2013-07-16,35.0,60
329,Carrot,d95b26ec-17e4-448d-b8e1-8c9f74ce61b7,2013-07-16,50.0,179
330,Grapes,392b24b1-21cc-4598-869d-abcbe32184ec,2013-07-16,300.0,49
331,Jack Fruit,0967140c-9917-4b4f-a207-b93430644c02,2013-07-16,20.0,14
332,Lime,bc3efa88-b283-4ecd-9745-88675d66951e,2013-07-16,400.0,157
333,Mango,d9025412-35e3-460a-9d59-dfb94c1a4ce1,2013-07-16,660.0,140
334,Okara,49de6113-2a81-466c-8ab1-7835a6e8adde,2013-07-16,40.0,67
335,Papaya,cea735fb-4ea1-4970-8c5c-c250b671a1a0,2013-07-16,55.0,171
336,Potato Red,08f3acc4-5c89-4a21-ba0c-b1cd10ff55c5,2013-07-16,24.0,69
337,Potato White,ea128527-26a8-4695-97b6-8165126a2715,2013-07-16,20.0,67
338,Tomato Big,69735793-757e-4ae3-91a6-9d2008488d2c,2013-07-16,90.0,48
339,Tomato Small,71bc2956-caeb-4db5-99ff-afd72743ade0,2013-07-16,52.0,133
340,Apple,3d7baeff-1387-490a-9981-04234e88299a,2013-07-17,60.0,120
341,Banana,666473ac-2a7f-476d-9001-cf98ffe7259c,2013-07-17,60.0,200
342,Brinjal Long,6d0ecdf6-efed-41c0-8a1f-aa813a1ab73f,2013-07-17,45.0,44
343,Carrot,d95b26ec-17e4-448d-b8e1-8c9f74ce61b7,2013-07-17,50.0,128
344,Grapes,392b24b1-21cc-4598-869d-abcbe32184ec,2013-07-17,260.0,32
345,Jack Fruit,0967140c-9917-4b4f-a207-b93430644c02,2013-07-17,20.0,135
346,Lime,bc3efa88-b283-4ecd-9745-88675d66951e,2013-07-17,400.0,46
347,Mango,d9025412-35e3-460a-9d59-dfb94c1a4ce1,2013-07-17,80.0,112
348,Okara,49de6113-2a81-466c-8ab1-7835a6e8adde,2013-07-17,35.0,172
349,Papaya,cea735fb-4ea1-4970-8c5c-c250b671a1a0,2013-07-17,70.0,29
350,Potato Red,08f3acc4-5c89-4a21-ba0c-b1cd10ff55c5,2013-07-17,24.0,81
351,Potato White,ea128527-26a8-4695-97b6-8165126a2715,2013-07-17,19.0,117
352,Tomato Big,69735793-757e-4ae3-91a6-9d2008488d2c,2013-07-17,90.0,164
353,Tomato Small,71bc2956-caeb-4db5-99ff-afd72743ade0,2013-07-17,52.0,103
354,Apple,3d7baeff-1387-490a-9981-04234e88299a,2013-07-18,140.0,68
355,Banana,666473ac-2a7f-476d-9001-cf98ffe7259c,2013-07-18,60.0,137
356,Brinjal Long,6d0ecdf6-efed-41c0-8a1f-aa813a1ab73f,2013-07-18,32.0,74
357,Carrot,d95b26ec-17e4-448d-b8e1-8c9f74ce61b7,2013-07-18,50.0,47
358,Grapes,392b24b1-21cc-4598-869d-abcbe32184ec,2013-07-18,260.0,36
359,Jack Fruit,0967140c-9917-4b4f-a207-b93430644c02,2013-07-18,20.0,77
360,Lime,bc3efa88-b283-4ecd-9745-88675d66951e,2013-07-18,400.0,57
361,Mango,d9025412-35e3-460a-9d59-dfb94c1a4ce1,2013-07-18,80.0,56
362,Okara,49de6113-2a81-466c-8ab1-7835a6e8adde,2013-07-18,28.0,131
363,Papaya,cea735fb-4ea1-4970-8c5c-c250b671a1a0,2013-07-18,80.0,189
364,Potato Red,08f3acc4-5c89-4a21-ba0c-b1cd10ff55c5,2013-07-18,24.0,199
365,Potato White,ea128527-26a8-4695-97b6-8165126a2715,2013-07-18,20.0,56
366,Tomato Big,69735793-757e-4ae3-91a6-9d2008488d2c,2013-07-18,70.0,94
367,Tomato Small,71bc2956-caeb-4db5-99ff-afd72743ade0,2013-07-18,45.0,119
368,Apple,3d7baeff-1387-490a-9981-04234e88299a,2013-07-19,140.0,148
369,Banana,666473ac-2a7f-476d-9001-cf98ffe7259c,2013-07-19,60.0,35
370,Brinjal Long,6d0ecdf6-efed-41c0-8a1f-aa813a1ab73f,2013-07-19,30.0,184
371,Carrot,d95b26ec-17e4-448d-b8e1-8c9f74ce61b7,2013-07-19,40.0,165
372,Grapes,392b24b1-21cc-4598-869d-abcbe32184ec,2013-07-19,300.0,123
373,Jack Fruit,0967140c-9917-4b4f-a207-b93430644c02,2013-07-19,18.0,25
374,Lime,bc3efa88-b283-4ecd-9745-88675d66951e,2013-07-19,400.0,20
375,Mango,d9025412-35e3-460a-9d59-dfb94c1a4ce1,2013-07-19,70.0,166
376,Okara,49de6113-2a81-466c-8ab1-7835a6e8adde,2013-07-19,22.0,86
377,Papaya,cea735fb-4ea1-4970-8c5c-c250b671a1a0,2013-07-19,80.0,13
378,Potato Red,08f3acc4-5c89-4a21-ba0c-b1cd10ff55c5,2013-07-19,24.0,118
379,Potato White,ea128527-26a8-4695-97b6-8165126a2715,2013-07-19,19.0,80
380,Tomato Big,69735793-757e-4ae3-91a6-9d2008488d2c,2013-07-19,60.0,24
381,Tomato Small,71bc2956-caeb-4db5-99ff-afd72743ade0,2013-07-19,40.0,30
382,Apple,3d7baeff-1387-490a-9981-04234e88299a,2013-07-21,120.0,112
383,Banana,666473ac-2a7f-476d-9001-cf98ffe7259c,2013-07-21,60.0,17
384,Brinjal Long,6d0ecdf6-efed-41c0-8a1f-aa813a1ab73f,2013-07-21,25.0,155
385,Carrot,d95b26ec-17e4-448d-b8e1-8c9f74ce61b7,2013-07-21,53.0,156
386,Grapes,392b24b1-21cc-4598-869d-abcbe32184ec,2013-07-21,300.0,157
387,Jack Fruit,0967140c-9917-4b4f-a207-b93430644c02,2013-07-21,18.0,51
388,Lime,bc3efa88-b283-4ecd-9745-88675d66951e,2013-07-21,400.0,157
389,Mango,d9025412-35e3-460a-9d59-dfb94c1a4ce1,2013-07-21,60.0,37
390,Okara,49de6113-2a81-466c-8ab1-7835a6e8adde,2013-07-21,20.0,25
391,Papaya,cea735fb-4ea1-4970-8c5c-c250b671a1a0,2013-07-21,70.0,77
392,Potato Red,08f3acc4-5c89-4a21-ba0c-b1cd10ff55c5,2013-07-21,25.0,77
393,Potato White,ea128527-26a8-4695-97b6-8165126a2715,2013-07-21,20.0,15
394,Tomato Big,69735793-757e-4ae3-91a6-9d2008488d2c,2013-07-21,55.0,105
395,Tomato Small,71bc2956-caeb-4db5-99ff-afd72743ade0,2013-07-21,32.0,166
396,Apple,3d7baeff-1387-490a-9981-04234e88299a,2013-07-22,130.0,76
397,Banana,666473ac-2a7f-476d-9001-cf98ffe7259c,2013-07-22,60.0,35
398,Brinjal Long,6d0ecdf6-efed-41c0-8a1f-aa813a1ab73f,2013-07-22,25.0,112
399,Carrot,d95b26ec-17e4-448d-b8e1-8c9f74ce61b7,2013-07-22,50.0,54
400,Grapes,392b24b1-21cc-4598-869d-abcbe32184ec,2013-07-22,300.0,166
401,Jack Fruit,0967140c-9917-4b4f-a207-b93430644c02,2013-07-22,18.0,174
402,Lime,bc3efa88-b283-4ecd-9745-88675d66951e,2013-07-22,400.0,155
403,Mango,d9025412-35e3-460a-9d59-dfb94c1a4ce1,2013-07-22,70.0,151
404,Okara,49de6113-2a81-466c-8ab1-7835a6e8adde,2013-07-22,20.0,81
405,Papaya,cea735fb-4ea1-4970-8c5c-c250b671a1a0,2013-07-22,65.0,53
406,Potato Red,08f3acc4-5c89-4a21-ba0c-b1cd10ff55c5,2013-07-22,24.0,115
407,Potato White,ea128527-26a8-4695-97b6-8165126a2715,2013-07-22,20.0,95
408,Tomato Big,69735793-757e-4ae3-91a6-9d2008488d2c,2013-07-22,60.0,96
409,Tomato Small,71bc2956-caeb-4db5-99ff-afd72743ade0,2013-07-22,32.0,137
410,Apple,3d7baeff-1387-490a-9981-04234e88299a,2013-07-23,110.0,33
411,Banana,666473ac-2a7f-476d-9001-cf98ffe7259c,2013-07-23,60.0,124
412,Brinjal Long,6d0ecdf6-efed-41c0-8a1f-aa813a1ab73f,2013-07-23,30.0,69
413,Carrot,d95b26ec-17e4-448d-b8e1-8c9f74ce61b7,2013-07-23,50.0,89
414,Jack Fruit,0967140c-9917-4b4f-a207-b93430644c02,2013-07-23,18.0,96
415,Lime,bc3efa88-b283-4ecd-9745-88675d66951e,2013-07-23,400.0,185
416,Mango,d9025412-35e3-460a-9d59-dfb94c1a4ce1,2013-07-23,70.0,26
417,Okara,49de6113-2a81-466c-8ab1-7835a6e8adde,2013-07-23,20.0,152
418,Papaya,cea735fb-4ea1-4970-8c5c-c250b671a1a0,2013-07-23,65.0,127
419,Potato Red,08f3acc4-5c89-4a21-ba0c-b1cd10ff55c5,2013-07-23,24.0,130
420,Potato White,ea128527-26a8-4695-97b6-8165126a2715,2013-07-23,19.0,128
421,Tomato Big,69735793-757e-4ae3-91a6-9d2008488d2c,2013-07-23,60.0,58
422,Tomato Small,71bc2956-caeb-4db5-99ff-afd72743ade0,2013-07-23,35.0,113
423,Apple,3d7baeff-1387-490a-9981-04234e88299a,2013-07-24,110.0,145
424,Banana,666473ac-2a7f-476d-9001-cf98ffe7259c,2013-07-24,60.0,173
425,Brinjal Long,6d0ecdf6-efed-41c0-8a1f-aa813a1ab73f,2013-07-24,30.0,18
426,Carrot,d95b26ec-17e4-448d-b8e1-8c9f74ce61b7,2013-07-24,55.0,80
427,Jack Fruit,0967140c-9917-4b4f-a207-b93430644c02,2013-07-24,18.0,66
428,Lime,bc3efa88-b283-4ecd-9745-88675d66951e,2013-07-24,400.0,97
429,Mango,d9025412-35e3-460a-9d59-dfb94c1a4ce1,2013-07-24,60.0,87
430,Okara,49de6113-2a81-466c-8ab1-7835a6e8adde,2013-07-24,24.0,111
431,Papaya,cea735fb-4ea1-4970-8c5c-c250b671a1a0,2013-07-24,65.0,54
432,Potato Red,08f3acc4-5c89-4a21-ba0c-b1cd10ff55c5,2013-07-24,24.0,182
433,Potato White,ea128527-26a8-4695-97b6-8165126a2715,2013-07-24,19.0,133
434,Tomato Big,69735793-757e-4ae3-91a6-9d2008488d2c,2013-07-24,55.0,42
435,Tomato Small,71bc2956-caeb-4db5-99ff-afd72743ade0,2013-07-24,36.0,108
436,Apple,3d7baeff-1387-490a-9981-04234e88299a,2013-07-25,110.0,34
437,Banana,666473ac-2a7f-476d-9001-cf98ffe7259c,2013-07-25,60.0,197
438,Brinjal Long,6d0ecdf6-efed-41c0-8a1f-aa813a1ab73f,2013-07-25,30.0,181
439,Carrot,d95b26ec-17e4-448d-b8e1-8c9f74ce61b7,2013-07-25,55.0,184
440,Jack Fruit,0967140c-9917-4b4f-a207-b93430644c02,2013-07-25,18.0,104
441,Lime,bc3efa88-b283-4ecd-9745-88675d66951e,2013-07-25,400.0,197
442,Mango,d9025412-35e3-460a-9d59-dfb94c1a4ce1,2013-07-25,60.0,80
443,Okara,49de6113-2a81-466c-8ab1-7835a6e8adde,2013-07-25,22.0,11
444,Potato Red,08f3acc4-5c89-4a21-ba0c-b1cd10ff55c5,2013-07-25,24.0,35
445,Potato White,ea128527-26a8-4695-97b6-8165126a2715,2013-07-25,19.0,63
446,Tomato Big,69735793-757e-4ae3-91a6-9d2008488d2c,2013-07-25,55.0,40
447,Tomato Small,71bc2956-caeb-4db5-99ff-afd72743ade0,2013-07-25,45.0,25
448,Apple,3d7baeff-1387-490a-9981-04234e88299a,2013-07-26,110.0,78
449,Banana,666473ac-2a7f-476d-9001-cf98ffe7259c,2013-07-26,60.0,197
450,Brinjal Long,6d0ecdf6-efed-41c0-8a1f-aa813a1ab73f,2013-07-26,30.0,109
451,Carrot,d95b26ec-17e4-448d-b8e1-8c9f74ce61b7,2013-07-26,55.0,41
452,Jack Fruit,0967140c-9917-4b4f-a207-b93430644c02,2013-07-26,18.0,102
453,Lime,bc3efa88-b283-4ecd-9745-88675d66951e,2013-07-26,400.0,150
454,Mango,d9025412-35e3-460a-9d59-dfb94c1a4ce1,2013-07-26,60.0,156
455,Okara,49de6113-2a81-466c-8ab1-7835a6e8adde,2013-07-26,24.0,16
456,Papaya,cea735fb-4ea1-4970-8c5c-c250b671a1a0,2013-07-26,70.0,120
457,Potato Red,08f3acc4-5c89-4a21-ba0c-b1cd10ff55c5,2013-07-26,24.0,193
458,Potato White,ea128527-26a8-4695-97b6-8165126a2715,2013-07-26,19.0,50
459,Tomato Big,69735793-757e-4ae3-91a6-9d2008488d2c,2013-07-26,50.0,126
460,Tomato Small,71bc2956-caeb-4db5-99ff-afd72743ade0,2013-07-26,45.0,89
461,Apple,3d7baeff-1387-490a-9981-04234e88299a,2013-07-28,110.0,29
462,Banana,666473ac-2a7f-476d-9001-cf98ffe7259c,2013-07-28,60.0,132
463,Brinjal Long,6d0ecdf6-efed-41c0-8a1f-aa813a1ab73f,2013-07-28,30.0,64
464,Carrot,d95b26ec-17e4-448d-b8e1-8c9f74ce61b7,2013-07-28,55.0,170
465,Jack Fruit,0967140c-9917-4b4f-a207-b93430644c02,2013-07-28,130.0,52
466,Lime,bc3efa88-b283-4ecd-9745-88675d66951e,2013-07-28,400.0,152
467,Mango,d9025412-35e3-460a-9d59-dfb94c1a4ce1,2013-07-28,60.0,93
468,Okara,49de6113-2a81-466c-8ab1-7835a6e8adde,2013-07-28,24.0,105
469,Papaya,cea735fb-4ea1-4970-8c5c-c250b671a1a0,2013-07-28,65.0,32
470,Potato Red,08f3acc4-5c89-4a21-ba0c-b1cd10ff55c5,2013-07-28,24.0,114
471,Potato White,ea128527-26a8-4695-97b6-8165126a2715,2013-07-28,21.0,82
472,Tomato Big,69735793-757e-4ae3-91a6-9d2008488d2c,2013-07-28,50.0,149
473,Tomato Small,71bc2956-caeb-4db5-99ff-afd72743ade0,2013-07-28,45.0,185
474,Apple,3d7baeff-1387-490a-9981-04234e88299a,2013-07-29,110.0,192
475,Banana,666473ac-2a7f-476d-9001-cf98ffe7259c,2013-07-29,60.0,82
476,Brinjal Long,6d0ecdf6-efed-41c0-8a1f-aa813a1ab73f,2013-07-29,26.0,106
477,Carrot,d95b26ec-17e4-448d-b8e1-8c9f74ce61b7,2013-07-29,50.0,47
478,Lime,bc3efa88-b283-4ecd-9745-88675d66951e,2013-07-29,400.0,121
479,Mango,d9025412-35e3-460a-9d59-dfb94c1a4ce1,2013-07-29,70.0,111
480,Okara,49de6113-2a81-466c-8ab1-7835a6e8adde,2013-07-29,25.0,134
481,Papaya,cea735fb-4ea1-4970-8c5c-c250b671a1a0,2013-07-29,65.0,29
482,Potato Red,08f3acc4-5c89-4a21-ba0c-b1cd10ff55c5,2013-07-29,24.0,22
483,Potato White,ea128527-26a8-4695-97b6-8165126a2715,2013-07-29,21.0,160
484,Tomato Big,69735793-757e-4ae3-91a6-9d2008488d2c,2013-07-29,55.0,198
485,Tomato Small,71bc2956-caeb-4db5-99ff-afd72743ade0,2013-07-29,46.0,86
486,Apple,3d7baeff-1387-490a-9981-04234e88299a,2013-07-30,110.0,21
487,Banana,666473ac-2a7f-476d-9001-cf98ffe7259c,2013-07-30,60.0,11
488,Brinjal Long,6d0ecdf6-efed-41c0-8a1f-aa813a1ab73f,2013-07-30,25.0,30
489,Carrot,d95b26ec-17e4-448d-b8e1-8c9f74ce61b7,2013-07-30,50.0,146
490,Jack Fruit,0967140c-9917-4b4f-a207-b93430644c02,2013-07-30,18.0,18
491,Lime,bc3efa88-b283-4ecd-9745-88675d66951e,2013-07-30,400.0,51
492,Mango,d9025412-35e3-460a-9d59-dfb94c1a4ce1,2013-07-30,70.0,106
493,Okara,49de6113-2a81-466c-8ab1-7835a6e8adde,2013-07-30,24.0,13
494,Papaya,cea735fb-4ea1-4970-8c5c-c250b671a1a0,2013-07-30,65.0,106
495,Potato Red,08f3acc4-5c89-4a21-ba0c-b1cd10ff55c5,2013-07-30,24.0,44
496,Potato White,ea128527-26a8-4695-97b6-8165126a2715,2013-07-30,21.0,167
497,Tomato Big,69735793-757e-4ae3-91a6-9d2008488d2c,2013-07-30,55.0,56
498,Tomato Small,71bc2956-caeb-4db5-99ff-afd72743ade0,2013-07-30,42.0,177
499,Apple,3d7baeff-1387-490a-9981-04234e88299a,2013-07-31,110.0,76
500,Banana,666473ac-2a7f-476d-9001-cf98ffe7259c,2013-07-31,60.0,50
501,Brinjal Long,6d0ecdf6-efed-41c0-8a1f-aa813a1ab73f,2013-07-31,25.0,39
502,Carrot,d95b26ec-17e4-448d-b8e1-8c9f74ce61b7,2013-07-31,50.0,190
503,Jack Fruit,0967140c-9917-4b4f-a207-b93430644c02,2013-07-31,18.0,112
504,Lime,bc3efa88-b283-4ecd-9745-88675d66951e,2013-07-31,400.0,199
505,Mango,d9025412-35e3-460a-9d59-dfb94c1a4ce1,2013-07-31,70.0,81
506,Okara,49de6113-2a81-466c-8ab1-7835a6e8adde,2013-07-31,28.0,155
507,Papaya,cea735fb-4ea1-4970-8c5c-c250b671a1a0,2013-07-31,65.0,40
508,Potato Red,08f3acc4-5c89-4a21-ba0c-b1cd10ff55c5,2013-07-31,24.0,37
509,Potato White,ea128527-26a8-4695-97b6-8165126a2715,2013-07-31,21.0,91
510,Tomato Big,69735793-757e-4ae3-91a6-9d2008488d2c,2013-07-31,45.0,28
511,Tomato Small,71bc2956-caeb-4db5-99ff-afd72743ade0,2013-07-31,40.0,48
512,Apple,3d7baeff-1387-490a-9981-04234e88299a,2013-08-01,110.0,69
513,Banana,666473ac-2a7f-476d-9001-cf98ffe7259c,2013-08-01,60.0,189
514,Brinjal Long,6d0ecdf6-efed-41c0-8a1f-aa813a1ab73f,2013-08-01,28.0,24
515,Carrot,d95b26ec-17e4-448d-b8e1-8c9f74ce61b7,2013-08-01,50.0,51
516,Jack Fruit,0967140c-9917-4b4f-a207-b93430644c02,2013-08-01,18.0,71
517,Lime,bc3efa88-b283-4ecd-9745-88675d66951e,2013-08-01,400.0,191
518,Mango,d9025412-35e3-460a-9d59-dfb94c1a4ce1,2013-08-01,80.0,125
519,Okara,49de6113-2a81-466c-8ab1-7835a6e8adde,2013-08-01,26.0,15
520,Papaya,cea735fb-4ea1-4970-8c5c-c250b671a1a0,2013-08-01,65.0,172
521,Potato Red,08f3acc4-5c89-4a21-ba0c-b1cd10ff55c5,2013-08-01,24.0,167
522,Potato White,ea128527-26a8-4695-97b6-8165126a2715,2013-08-01,21.0,116
523,Tomato Big,69735793-757e-4ae3-91a6-9d2008488d2c,2013-08-01,55.0,128
524,Tomato Small,71bc2956-caeb-4db5-99ff-afd72743ade0,2013-08-01,38.0,11
525,Apple,3d7baeff-1387-490a-9981-04234e88299a,2013-08-02,110.0,78
526,Banana,666473ac-2a7f-476d-9001-cf98ffe7259c,2013-08-02,60.0,129
527,Brinjal Long,6d0ecdf6-efed-41c0-8a1f-aa813a1ab73f,2013-08-02,30.0,34
528,Carrot,d95b26ec-17e4-448d-b8e1-8c9f74ce61b7,2013-08-02,50.0,96
529,Jack Fruit,0967140c-9917-4b4f-a207-b93430644c02,2013-08-02,18.0,112
530,Lime,bc3efa88-b283-4ecd-9745-88675d66951e,2013-08-02,400.0,61
531,Mango,d9025412-35e3-460a-9d59-dfb94c1a4ce1,2013-08-02,70.0,63
532,Okara,49de6113-2a81-466c-8ab1-7835a6e8adde,2013-08-02,28.0,49
533,Papaya,cea735fb-4ea1-4970-8c5c-c250b671a1a0,2013-08-02,65.0,162
534,Potato Red,08f3acc4-5c89-4a21-ba0c-b1cd10ff55c5,2013-08-02,24.0,96
535,Potato White,ea128527-26a8-4695-97b6-8165126a2715,2013-08-02,21.0,196
536,Tomato Big,69735793-757e-4ae3-91a6-9d2008488d2c,2013-08-02,50.0,63
537,Tomato Small,71bc2956-caeb-4db5-99ff-afd72743ade0,2013-08-02,35.0,27
538,Apple,3d7baeff-1387-490a-9981-04234e88299a,2013-08-04,110.0,143
539,Banana,666473ac-2a7f-476d-9001-cf98ffe7259c,2013-08-04,60.0,154
540,Brinjal Long,6d0ecdf6-efed-41c0-8a1f-aa813a1ab73f,2013-08-04,30.0,61
541,Carrot,d95b26ec-17e4-448d-b8e1-8c9f74ce61b7,2013-08-04,50.0,118
542,Jack Fruit,0967140c-9917-4b4f-a207-b93430644c02,2013-08-04,18.0,157
543,Lime,bc3efa88-b283-4ecd-9745-88675d66951e,2013-08-04,400.0,73
544,Mango,d9025412-35e3-460a-9d59-dfb94c1a4ce1,2013-08-04,80.0,188
545,Okara,49de6113-2a81-466c-8ab1-7835a6e8adde,2013-08-04,28.0,74
546,Papaya,cea735fb-4ea1-4970-8c5c-c250b671a1a0,2013-08-04,65.0,122
547,Potato Red,08f3acc4-5c89-4a21-ba0c-b1cd10ff55c5,2013-08-04,28.0,106
548,Potato White,ea128527-26a8-4695-97b6-8165126a2715,2013-08-04,21.0,56
549,Tomato Big,69735793-757e-4ae3-91a6-9d2008488d2c,2013-08-04,45.0,171
550,Tomato Small,71bc2956-caeb-4db5-99ff-afd72743ade0,2013-08-04,30.0,98
551,Apple,3d7baeff-1387-490a-9981-04234e88299a,2013-08-05,100.0,172
552,Banana,666473ac-2a7f-476d-9001-cf98ffe7259c,2013-08-05,60.0,183
553,Brinjal Long,6d0ecdf6-efed-41c0-8a1f-aa813a1ab73f,2013-08-05,25.0,129
554,Carrot,d95b26ec-17e4-448d-b8e1-8c9f74ce61b7,2013-08-05,50.0,34
555,Jack Fruit,0967140c-9917-4b4f-a207-b93430644c02,2013-08-05,18.0,109
556,Lime,bc3efa88-b283-4ecd-9745-88675d66951e,2013-08-05,400.0,132
557,Mango,d9025412-35e3-460a-9d59-dfb94c1a4ce1,2013-08-05,90.0,124
558,Okara,49de6113-2a81-466c-8ab1-7835a6e8adde,2013-08-05,35.0,56
559,Papaya,cea735fb-4ea1-4970-8c5c-c250b671a1a0,2013-08-05,65.0,93
560,Potato Red,08f3acc4-5c89-4a21-ba0c-b1cd10ff55c5,2013-08-05,27.0,24
561,Potato White,ea128527-26a8-4695-97b6-8165126a2715,2013-08-05,23.0,68
562,Tomato Big,69735793-757e-4ae3-91a6-9d2008488d2c,2013-08-05,40.0,42
563,Tomato Small,71bc2956-caeb-4db5-99ff-afd72743ade0,2013-08-05,30.0,183
564,Apple,3d7baeff-1387-490a-9981-04234e88299a,2013-08-06,100.0,162
565,Banana,666473ac-2a7f-476d-9001-cf98ffe7259c,2013-08-06,60.0,106
566,Brinjal Long,6d0ecdf6-efed-41c0-8a1f-aa813a1ab73f,2013-08-06,30.0,194
567,Carrot,d95b26ec-17e4-448d-b8e1-8c9f74ce61b7,2013-08-06,50.0,156
568,Lime,bc3efa88-b283-4ecd-9745-88675d66951e,2013-08-06,400.0,68
569,Mango,d9025412-35e3-460a-9d59-dfb94c1a4ce1,2013-08-06,80.0,105
570,Okara,49de6113-2a81-466c-8ab1-7835a6e8adde,2013-08-06,45.0,10
571,Papaya,cea735fb-4ea1-4970-8c5c-c250b671a1a0,2013-08-06,65.0,43
572,Potato Red,08f3acc4-5c89-4a21-ba0c-b1cd10ff55c5,2013-08-06,27.0,120
573,Potato White,ea128527-26a8-4695-97b6-8165126a2715,2013-08-06,23.0,132
574,Tomato Big,69735793-757e-4ae3-91a6-9d2008488d2c,2013-08-06,40.0,14
575,Tomato Small,71bc2956-caeb-4db5-99ff-afd72743ade0,2013-08-06,34.0,107
576,Apple,3d7baeff-1387-490a-9981-04234e88299a,2013-08-07,110.0,48
577,Banana,666473ac-2a7f-476d-9001-cf98ffe7259c,2013-08-07,60.0,125
578,Brinjal Long,6d0ecdf6-efed-41c0-8a1f-aa813a1ab73f,2013-08-07,30.0,181
579,Carrot,d95b26ec-17e4-448d-b8e1-8c9f74ce61b7,2013-08-07,50.0,56
580,Jack Fruit,0967140c-9917-4b4f-a207-b93430644c02,2013-08-07,20.0,27
581,Lime,bc3efa88-b283-4ecd-9745-88675d66951e,2013-08-07,400.0,140
582,Mango,d9025412-35e3-460a-9d59-dfb94c1a4ce1,2013-08-07,100.0,143
583,Okara,49de6113-2a81-466c-8ab1-7835a6e8adde,2013-08-07,45.0,36
584,Papaya,cea735fb-4ea1-4970-8c5c-c250b671a1a0,2013-08-07,60.0,105
585,Potato Red,08f3acc4-5c89-4a21-ba0c-b1cd10ff55c5,2013-08-07,27.0,51
586,Potato White,ea128527-26a8-4695-97b6-8165126a2715,2013-08-07,24.0,126
587,Tomato Big,69735793-757e-4ae3-91a6-9d2008488d2c,2013-08-07,36.0,135
588,Tomato Small,71bc2956-caeb-4db5-99ff-afd72743ade0,2013-08-07,30.0,103
589,Apple,3d7baeff-1387-490a-9981-04234e88299a,2013-08-08,100.0,81
590,Banana,666473ac-2a7f-476d-9001-cf98ffe7259c,2013-08-08,60.0,166
591,Brinjal Long,6d0ecdf6-efed-41c0-8a1f-aa813a1ab73f,2013-08-08,30.0,10
